TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_Scaled,AccountBalance_Scaled,TransactionFrequency,Cluster_KMeans,Distance,Potential_Fraud,KMeans_Fraud
TX000351,AC00040,294.15,2023-02-02 16:19:31,1,Fresno,D000504,112.86.148.212,M020,Online,38,Engineer,136,1,6362.16,2024-11-04 08:07:20,-0.011798280040873669,0.3199497270238696,5,2,4.508275344698458,False,Not Fraud
TX000352,AC00482,29.58,2023-10-30 17:54:19,1,Colorado Springs,D000230,173.252.44.183,M066,Branch,54,Engineer,121,1,8345.26,2024-11-04 08:11:01,-0.9182071924775342,0.8284152693523399,6,2,19.401567115975745,False,Not Fraud
TX000353,AC00365,139.45,2023-07-10 16:43:05,1,Boston,D000139,77.7.223.184,M004,Online,27,Student,31,1,1305.76,2024-11-04 08:10:08,-0.5417958563116201,-0.9765079242441838,5,0,24.193708700900345,False,Not Fraud
TX000354,AC00340,432.63,2023-06-30 17:10:38,1,Colorado Springs,D000469,116.237.223.50,M024,ATM,29,Doctor,137,1,13648.36,2024-11-04 08:10:24,0.462630061019068,2.188126639188511,3,2,5.077313618320934,False,Not Fraud
TX000355,AC00349,131.43,2023-02-01 18:47:20,1,Charlotte,D000391,77.7.223.184,M053,Online,43,Doctor,65,1,1337.5,2024-11-04 08:12:12,-0.5692721366069748,-0.9683698090137337,6,0,9.920361585466035,False,Not Fraud
TX000356,AC00374,516.72,2023-10-09 18:43:04,1,Mesa,D000489,197.187.216.106,M025,ATM,42,Engineer,128,1,2015.69,2024-11-04 08:11:35,0.7507198877068967,-0.794482336797635,6,2,12.409322930327102,False,Not Fraud
TX000357,AC00261,121.82,2023-02-07 17:20:24,1,Colorado Springs,D000095,186.54.68.246,M094,Online,69,Doctor,123,3,8354.54,2024-11-04 08:08:07,-0.6021957093798377,0.8307946552798314,8,2,17.594301497222286,False,Not Fraud
TX000358,AC00459,374.5,2023-07-24 16:45:31,0,San Francisco,D000045,9.230.41.239,M002,Branch,26,Student,178,1,1671.51,2024-11-04 08:08:37,0.2634784184294204,-0.8827298635782376,7,2,37.66198430085283,False,Not Fraud
TX000359,AC00331,166.13,2023-09-06 17:01:50,1,Omaha,D000473,29.168.185.63,M013,ATM,68,Doctor,227,1,11822.53,2024-11-04 08:12:08,-0.45039097373305825,1.7199850219480335,7,1,20.000854537302473,False,Not Fraud
TX000360,AC00165,626.9,2023-10-10 16:42:09,1,Chicago,D000686,59.12.96.11,M017,ATM,23,Student,146,1,587.11,2024-11-04 08:11:30,1.128193274607419,-1.1607693139846686,6,2,5.867089359843836,False,Not Fraud
TX000361,AC00397,466.85,2023-07-17 16:57:14,1,Austin,D000016,136.104.90.223,M007,Branch,56,Retired,165,1,5422.53,2024-11-04 08:09:35,0.5798667582393974,0.07902920988499584,7,2,24.66249332807862,False,Not Fraud
TX000362,AC00192,788.84,2023-05-17 17:00:34,1,Phoenix,D000402,4.105.134.118,M055,Online,58,Retired,231,1,1913.73,2024-11-04 08:09:42,1.6829948744864411,-0.8206248140785644,4,1,16.14441199534222,False,Not Fraud
TX000363,AC00063,873.65,2023-03-23 16:38:40,0,Oklahoma City,D000414,214.247.164.80,M050,Online,37,Doctor,59,1,12139.83,2024-11-04 08:09:57,1.9735513996546505,1.8013405343179711,10,0,6.088856101272148,False,Not Fraud
TX000364,AC00478,525.28,2023-04-03 16:37:24,1,Colorado Springs,D000564,70.130.169.235,M011,ATM,69,Retired,134,1,4693.6,2024-11-04 08:09:39,0.780046191862537,-0.1078679651286149,7,2,6.470785546786604,False,Not Fraud
TX000365,AC00272,110.17,2023-09-07 16:08:12,1,Raleigh,D000046,156.235.3.171,M054,ATM,30,Engineer,137,1,464.2,2024-11-04 08:12:11,-0.6421082611804465,-1.1922833575566478,8,2,4.106714387229071,False,Not Fraud
TX000366,AC00092,632.69,2023-09-12 16:28:38,1,Denver,D000455,211.97.88.141,M047,ATM,80,Retired,76,1,4363.74,2024-11-04 08:09:26,1.1480296415538163,-0.19244385327972655,8,0,20.97434679898122,False,Not Fraud
TX000367,AC00332,124.35,2023-12-08 16:39:15,1,Oklahoma City,D000082,49.20.211.229,M015,ATM,72,Retired,90,1,3319.76,2024-11-04 08:11:35,-0.5935280049973878,-0.4601196421355967,8,0,34.91513110089913,False,Not Fraud
TX000368,AC00087,43.85,2023-03-13 16:25:34,1,Fresno,D000092,117.67.192.211,M013,ATM,62,Retired,122,1,4356.98,2024-11-04 08:07:18,-0.8693185989844279,-0.1941771128562182,9,2,18.612665461451183,False,Not Fraud
TX000369,AC00327,283.81,2023-03-09 16:31:54,1,San Diego,D000364,64.57.44.102,M046,Branch,28,Student,29,1,1519.35,2024-11-04 08:10:46,-0.047222810995233754,-0.9217435880100363,6,0,26.158127461416257,False,Not Fraud
TX000370,AC00269,168.53,2023-06-14 16:30:42,1,San Francisco,D000602,157.164.245.130,M100,ATM,71,Retired,112,1,5962.58,2024-11-04 08:12:09,-0.44216864546512163,0.2174976764950964,3,2,28.533962092831825,False,Not Fraud
TX000371,AC00177,218.59,2023-11-27 16:43:28,0,Denver,D000004,72.192.101.196,M088,Branch,40,Engineer,123,1,6699.23,2024-11-04 08:07:12,-0.2706645816764108,0.40637425445700825,9,2,17.609462948776738,False,Not Fraud
TX000372,AC00322,132.84,2023-08-21 16:28:17,1,Oklahoma City,D000244,147.114.91.132,M060,ATM,21,Student,143,1,822.73,2024-11-04 08:08:40,-0.564441518749562,-1.1003565001661852,9,2,4.127321112659107,False,Not Fraud
TX000373,AC00069,157.37,2023-11-15 16:54:44,0,Dallas,D000001,66.23.166.248,M014,Branch,42,Doctor,289,1,13964.31,2024-11-04 08:10:30,-0.4804024719110268,2.2691360124418414,7,1,42.175348079422,False,Not Fraud
TX000374,AC00264,144.77,2023-07-17 16:48:23,1,Albuquerque,D000194,57.166.147.242,M007,Online,20,Student,159,1,867.32,2024-11-04 08:10:54,-0.5235696953176939,-1.0889236533443274,6,2,18.6812611714875,False,Not Fraud
TX000375,AC00014,643.22,2023-05-03 17:04:32,1,Atlanta,D000248,175.166.115.182,M073,ATM,64,Doctor,93,1,1035.86,2024-11-04 08:07:46,1.1841051068293882,-1.0457101076310298,9,0,37.99899145382737,False,Not Fraud
TX000376,AC00316,1392.54,2023-11-20 16:51:14,1,El Paso,D000113,63.67.150.226,M013,Branch,41,Doctor,297,1,13347.69,2024-11-04 08:09:15,3.751253030883659,2.111035047936481,6,1,50.28804720536607,True,Fraud
TX000377,AC00131,208.07,2023-07-10 16:51:12,1,Oklahoma City,D000084,157.164.245.130,M100,Online,32,Doctor,36,1,8478.9,2024-11-04 08:11:43,-0.3067057872508662,0.8626804779029811,9,0,19.37637134053027,False,Not Fraud
TX000378,AC00232,94.3,2023-12-25 17:53:56,1,Phoenix,D000446,198.39.35.23,M042,Branch,57,Doctor,57,1,11088.95,2024-11-04 08:08:14,-0.6964784068521772,1.5318955899772204,5,0,2.7615417580051966,False,Not Fraud
TX000379,AC00410,295.5,2023-11-23 18:00:00,1,Mesa,D000445,137.135.250.168,M095,ATM,59,Retired,36,1,6280.66,2024-11-04 08:07:08,-0.007173220390159255,0.29905318035462936,5,0,19.178925775806107,False,Not Fraud
TX000380,AC00488,30.23,2023-11-06 17:53:25,1,Austin,D000406,134.247.5.188,M049,ATM,44,Doctor,99,1,481.13,2024-11-04 08:12:06,-0.915980311904968,-1.18794251663505,4,2,41.44232891018912,False,Not Fraud
TX000381,AC00329,112.05,2023-10-26 16:16:12,0,Phoenix,D000156,116.44.12.250,M078,ATM,26,Student,159,1,1122.88,2024-11-04 08:08:31,-0.6356674373705629,-1.0233982365738852,9,2,18.9054883799087,False,Not Fraud
TX000382,AC00021,180.24,2023-07-03 17:03:48,1,Phoenix,D000106,169.67.220.37,M098,Branch,58,Engineer,144,1,8431.23,2024-11-04 08:09:17,-0.4020505354578143,0.8504579210965678,8,2,4.21581115516394,False,Not Fraud
TX000383,AC00188,13.71,2023-05-30 17:54:22,0,Denver,D000483,189.20.224.220,M084,Online,38,Engineer,148,1,8342.79,2024-11-04 08:11:17,-0.972577338149265,0.8277819629686219,5,2,7.825607256107976,False,Not Fraud
TX000384,AC00341,96.54,2023-03-13 17:26:17,1,New York,D000387,69.61.96.139,M020,Branch,58,Retired,95,1,7182.22,2024-11-04 08:10:31,-0.6888042338021031,0.5302125744051844,5,0,39.8839322260936,False,Not Fraud
TX000385,AC00090,79.35,2023-05-29 17:02:32,1,Los Angeles,D000277,161.161.26.115,M051,Online,67,Retired,70,1,1692.15,2024-11-04 08:09:48,-0.747696660021199,-0.8774377810843342,9,0,15.17232244226847,False,Not Fraud
TX000386,AC00456,101.04,2023-07-10 18:16:07,1,San Antonio,D000020,143.212.47.226,M067,ATM,27,Student,160,1,1695.57,2024-11-04 08:06:43,-0.6733873682997219,-0.8765608953222632,11,2,20.275219038083513,False,Not Fraud
TX000387,AC00322,74.42,2023-11-23 17:23:16,1,El Paso,D000273,76.136.92.235,M003,Online,49,Engineer,68,1,6264.21,2024-11-04 08:11:23,-0.7645866926715854,0.29483541111893613,9,0,13.196668480183236,False,Not Fraud
TX000388,AC00135,39.66,2023-05-18 16:16:53,1,Virginia Beach,D000680,200.136.146.93,M045,Branch,52,Engineer,169,1,8497.34,2024-11-04 08:07:20,-0.8836734137522004,0.8674084818364878,2,2,28.95782735474176,False,Not Fraud
TX000389,AC00279,99.36,2023-05-09 16:55:54,1,Seattle,D000019,93.151.52.152,M004,ATM,40,Doctor,46,1,1272.12,2024-11-04 08:09:15,-0.6791429980872776,-0.9851331982313402,9,0,9.64951523621811,False,Not Fraud
TX000390,AC00210,123.85,2023-08-25 18:47:28,1,Las Vegas,D000274,105.136.156.29,M047,Online,56,Engineer,244,1,3959.62,2024-11-04 08:06:36,-0.595240990053208,-0.29605995683768194,4,1,3.615283724629719,False,Not Fraud
TX000391,AC00251,426.93,2023-12-25 17:05:00,1,Omaha,D000129,3.70.1.133,M054,ATM,19,Student,248,1,476.19,2024-11-04 08:09:12,0.44310203138271864,-1.189209129402486,4,1,2.664389559133747,False,Not Fraud
TX000392,AC00116,133.73,2023-05-16 16:21:42,0,San Jose,D000664,83.80.89.29,M001,Online,25,Student,123,1,1872.22,2024-11-04 08:09:22,-0.5613924053502023,-0.8312679509158669,6,2,17.39240003983484,False,Not Fraud
TX000393,AC00131,222.39,2023-08-23 16:32:59,1,Virginia Beach,D000008,180.224.54.115,M088,Online,49,Engineer,73,1,3117.39,2024-11-04 08:10:52,-0.2576458952521779,-0.5120071777117213,9,0,18.093760576000413,False,Not Fraud
TX000394,AC00265,215.94,2023-06-05 16:06:43,0,Virginia Beach,D000037,53.218.177.171,M021,Online,22,Student,140,1,1841.69,2024-11-04 08:10:45,-0.27974340247225743,-0.8390958229380989,9,2,3.069726134872664,False,Not Fraud
TX000395,AC00326,6.3,2023-12-14 18:52:54,1,Columbus,D000539,210.160.90.52,M017,Branch,80,Retired,283,5,7697.68,2024-11-04 08:12:13,-0.9979637766765191,0.6623761811061241,5,1,36.340477070330905,False,Not Fraud
TX000396,AC00411,826.23,2023-05-31 16:25:19,1,Colorado Springs,D000056,153.178.166.93,M042,ATM,29,Doctor,209,1,7580.59,2024-11-04 08:07:32,1.8110918969606697,0.6323543817257394,6,1,37.94949360398527,False,Not Fraud
TX000397,AC00039,416.37,2023-10-11 16:14:28,1,Columbus,D000686,198.24.183.157,M015,Online,35,Engineer,67,1,7936.91,2024-11-04 08:08:50,0.4069237870037976,0.7237145965623489,7,0,11.920420312375311,False,Not Fraud
TX000398,AC00293,131.46,2023-05-15 16:37:12,1,Charlotte,D000287,146.69.70.214,M006,Branch,67,Retired,258,1,6642.33,2024-11-04 08:11:30,-0.5691693575036256,0.3917851316903854,4,1,11.310917222230044,False,Not Fraud
TX000399,AC00306,202.86,2023-05-22 17:24:46,0,Memphis,D000589,93.169.212.219,M088,Branch,61,Doctor,149,1,7642.25,2024-11-04 08:08:54,-0.32455509153251183,0.6481639653775843,6,2,8.67113915963744,False,Not Fraud
TX000400,AC00285,268.39,2023-06-26 18:25:14,1,Miami,D000015,65.164.3.100,M017,ATM,26,Student,171,1,136.74,2024-11-04 08:06:40,-0.10005127011672645,-1.2762438872782358,7,2,30.68066249416408,False,Not Fraud
TX000401,AC00145,194.85,2023-09-12 16:50:21,1,Jacksonville,D000601,148.234.210.167,M096,Online,23,Student,130,4,319.84,2024-11-04 08:08:01,-0.3519971121267503,-1.2292971670924948,5,2,10.883577317052135,False,Not Fraud
TX000402,AC00128,137.35,2023-03-29 18:12:17,0,Sacramento,D000051,37.213.85.222,M028,Online,40,Doctor,220,1,12662.66,2024-11-04 08:10:23,-0.5489903935460646,1.9353938041962395,7,1,26.990821234580586,False,Not Fraud
TX000403,AC00292,712.75,2023-05-26 17:07:56,1,Philadelphia,D000573,57.166.147.242,M074,Branch,44,Doctor,25,1,8126.06,2024-11-04 08:09:52,1.4223128086917345,0.7722125327891809,7,0,30.199283721982077,False,Not Fraud
TX000404,AC00020,353.82,2023-04-10 17:57:59,1,Milwaukee,D000043,72.128.135.172,M035,ATM,42,Doctor,143,1,705.75,2024-11-04 08:06:40,0.1926293565207,-1.13035009561855,9,2,4.095405548127706,False,Not Fraud
TX000405,AC00229,507.25,2023-10-30 17:21:38,1,Washington,D000672,112.196.12.19,M063,Branch,73,Retired,143,1,5331.57,2024-11-04 08:11:10,0.7182759507496634,0.05570712540604991,5,2,2.941898902453978,False,Not Fraud
TX000406,AC00053,212.74,2023-12-14 18:53:34,1,Seattle,D000110,220.179.173.114,M050,Branch,27,Engineer,128,1,7645.47,2024-11-04 08:07:49,-0.2907065068295062,0.6489895712705285,7,2,12.414700261100874,False,Not Fraud
TX000407,AC00401,364.42,2023-10-10 17:07:27,1,Colorado Springs,D000469,120.32.147.210,M078,ATM,51,Engineer,146,1,8119.73,2024-11-04 08:09:16,0.22894463970408674,0.7705895249313122,6,2,5.694983316563691,False,Not Fraud
TX000408,AC00208,195.12,2023-07-25 17:42:45,1,Louisville,D000603,199.103.32.145,M043,ATM,46,Doctor,144,1,6101.15,2024-11-04 08:10:40,-0.3510721001966074,0.25302693381971747,4,2,4.2252557354812765,False,Not Fraud
TX000409,AC00177,230.61,2023-09-04 16:41:19,1,Raleigh,D000083,97.4.209.133,M076,Branch,80,Retired,204,1,2561.42,2024-11-04 08:09:46,-0.22948442093449495,-0.6545575219043286,9,1,43.005492415893805,False,Not Fraud
TX000410,AC00136,739.28,2023-06-19 16:46:11,0,Tucson,D000576,20.147.6.179,M026,Branch,58,Doctor,47,1,11905.64,2024-11-04 08:11:13,1.5132037957535502,1.7412943715637454,8,0,8.672347778234718,False,Not Fraud
TX000411,AC00029,390.35,2023-09-26 18:36:46,0,Omaha,D000274,101.223.82.253,M019,ATM,64,Doctor,61,1,7095.88,2024-11-04 08:10:01,0.3177800446989184,0.5080750549030715,6,0,5.894290696985181,False,Not Fraud
TX000412,AC00210,242.03,2023-03-13 16:08:41,1,Dallas,D000605,219.98.242.240,M014,Online,58,Engineer,124,1,4382.73,2024-11-04 08:07:12,-0.19035984225956334,-0.1875748297061208,4,2,16.49756559606136,False,Not Fraud
TX000413,AC00421,242.39,2023-11-20 16:29:28,0,San Antonio,D000451,26.105.49.129,M008,ATM,18,Student,271,1,1328.73,2024-11-04 08:06:48,-0.1891264930193729,-0.9706184312749513,3,1,24.314342228068398,False,Not Fraud
TX000414,AC00400,135.03,2023-02-24 17:00:26,1,San Francisco,D000029,74.58.165.67,M097,ATM,23,Student,180,1,1278.0,2024-11-04 08:08:18,-0.55693864420507,-0.9836255700790073,5,2,39.671745005107816,False,Not Fraud
TX000415,AC00495,83.5,2023-05-15 18:47:35,1,Dallas,D000446,34.92.221.183,M100,Branch,61,Retired,91,5,1749.79,2024-11-04 08:07:22,-0.733478884057892,-0.8626589228019416,8,0,36.13352430071595,False,Not Fraud
TX000416,AC00301,193.54,2023-10-24 16:43:03,1,Oklahoma City,D000150,196.244.194.198,M088,Branch,80,Retired,267,1,2929.51,2024-11-04 08:08:26,-0.35648513297299905,-0.5601794867695967,6,1,20.111795461744617,False,Not Fraud
TX000417,AC00434,617.36,2023-11-21 17:05:17,1,Kansas City,D000137,42.219.228.159,M035,Branch,29,Engineer,61,1,8926.38,2024-11-04 08:09:23,1.0955095197423712,0.9774140570876635,7,0,6.107981669466915,False,Not Fraud
TX000418,AC00274,775.23,2023-08-07 16:40:02,0,Albuquerque,D000220,112.222.0.29,M036,Online,59,Doctor,38,1,5977.59,2024-11-04 08:07:01,1.6363674212670172,0.22134623067307557,5,0,17.261972137530975,False,Not Fraud
TX000419,AC00365,266.57,2023-09-26 17:07:06,1,El Paso,D000223,91.204.200.167,M031,ATM,72,Retired,100,1,7676.92,2024-11-04 08:09:17,-0.10628653571991167,0.6570533306907445,5,2,40.381003532548576,False,Not Fraud
TX000420,AC00480,153.4,2023-03-31 17:36:57,1,Mesa,D000599,162.58.247.55,M057,ATM,45,Engineer,144,1,4657.7,2024-11-04 08:08:08,-0.49400357325423855,-0.11707270163690615,11,2,6.133568790886606,False,Not Fraud
TX000421,AC00318,946.94,2023-12-11 17:19:07,1,Charlotte,D000019,30.92.249.132,M018,Branch,53,Retired,251,1,5579.11,2024-11-04 08:07:11,2.224640749136764,0.11917621942450057,5,1,4.801612737641225,False,Not Fraud
TX000422,AC00235,5.12,2023-10-13 16:08:26,1,New York,D000660,188.205.152.176,M002,Branch,34,Engineer,90,1,3293.01,2024-11-04 08:10:31,-1.0020064214082547,-0.46697832463132893,7,0,34.8853924545544,False,Not Fraud
TX000423,AC00333,119.11,2023-06-30 16:31:46,1,Detroit,D000078,200.13.225.150,M070,ATM,57,Engineer,131,1,7998.25,2024-11-04 08:09:48,-0.6114800883823827,0.7394421324235907,3,2,9.907111859657302,False,Not Fraud
TX000424,AC00262,1096.7,2023-03-27 16:51:20,1,Colorado Springs,D000234,167.164.55.0,M005,Online,24,Student,147,1,1093.89,2024-11-04 08:11:28,2.7377140330560077,-1.0308312536038393,5,2,7.329336988854778,False,Not Fraud
TX000425,AC00267,119.72,2023-02-03 18:15:15,1,Tucson,D000445,147.227.81.224,M011,Branch,30,Engineer,123,1,3435.34,2024-11-04 08:10:20,-0.6093902466142822,-0.4304850057671208,10,2,17.812244896670695,False,Not Fraud
TX000426,AC00490,107.4,2023-06-22 16:47:47,1,Virginia Beach,D000271,146.69.70.214,M079,Online,58,Doctor,32,1,344.07,2024-11-04 08:08:03,-0.65159819838969,-1.2230846109477624,5,0,23.210144874714658,False,Not Fraud
TX000427,AC00229,115.92,2023-01-17 18:42:28,1,Raleigh,D000386,204.34.243.93,M033,ATM,53,Retired,57,1,3897.17,2024-11-04 08:09:02,-0.6224089330385151,-0.31207209597257823,5,0,2.2835383565403036,False,Not Fraud
TX000428,AC00196,438.04,2023-08-24 18:54:06,1,Philadelphia,D000694,80.92.209.207,M025,ATM,67,Retired,247,1,5358.95,2024-11-04 08:06:33,0.48116455932304186,0.06272733948953213,6,1,0.5478078334180749,False,Not Fraud
TX000429,AC00182,677.29,2023-05-01 18:28:00,1,Houston,D000016,49.172.82.247,M015,Online,27,Engineer,287,1,627.79,2024-11-04 08:07:16,1.300827908532971,-1.1503389886042428,8,1,40.186436710672844,False,Not Fraud
TX000430,AC00357,296.0,2023-05-15 16:25:29,1,Las Vegas,D000623,32.71.250.58,M085,Branch,35,Doctor,248,1,7418.82,2024-11-04 08:06:54,-0.00546023533433913,0.5908766595823898,6,1,1.2615181648174063,False,Not Fraud
TX000431,AC00443,299.09,2023-01-16 16:14:45,0,Boston,D000540,113.115.81.178,M034,Branch,36,Engineer,84,1,5615.26,2024-11-04 08:08:01,0.005126012310629153,0.12844505576920054,4,0,28.938119672151924,False,Not Fraud
TX000432,AC00499,461.52,2023-05-15 16:40:24,0,Denver,D000670,59.127.135.25,M068,Branch,24,Student,44,1,1995.18,2024-11-04 08:08:53,0.5616063375443547,-0.7997410873766058,7,0,11.217889864157415,False,Not Fraud
TX000433,AC00285,100.52,2023-01-30 17:28:00,1,Las Vegas,D000140,113.115.81.178,M038,ATM,50,Engineer,110,1,453.39,2024-11-04 08:11:28,-0.675168872757775,-1.1950550344829605,7,2,30.40694594069926,False,Not Fraud
TX000434,AC00475,85.35,2023-07-05 16:08:25,1,Washington,D000514,100.4.40.132,M074,ATM,66,Retired,166,1,2173.76,2024-11-04 08:06:25,-0.7271408393513575,-0.7539532922331343,8,2,25.733229248750376,False,Not Fraud
TX000435,AC00217,79.76,2023-02-06 16:26:29,1,Raleigh,D000268,157.130.28.27,M055,Branch,39,Engineer,170,1,6452.14,2024-11-04 08:09:34,-0.7462920122754265,0.3430205401440935,6,2,29.65180070383762,False,Not Fraud
TX000436,AC00452,778.49,2023-07-03 16:48:21,0,Omaha,D000102,161.71.2.223,M054,Online,75,Retired,107,1,7713.67,2024-11-04 08:09:21,1.6475360838309645,0.6664760066428252,7,2,33.418543708124645,False,Not Fraud
TX000437,AC00357,386.38,2023-01-24 16:00:14,1,Phoenix,D000461,203.197.235.35,M058,Online,42,Engineer,135,1,5528.36,2024-11-04 08:10:06,0.3041789433557065,0.10616395263353195,6,2,5.370797359998772,False,Not Fraud
TX000438,AC00080,165.25,2023-11-24 17:11:27,1,Sacramento,D000124,70.130.169.235,M025,Online,35,Doctor,106,1,9939.94,2024-11-04 08:11:35,-0.45340582743130164,1.237290177849322,6,2,34.38606968229052,False,Not Fraud
TX000439,AC00493,14.29,2023-02-28 16:28:25,1,Los Angeles,D000317,90.111.245.138,M070,ATM,34,Engineer,150,1,7016.99,2024-11-04 08:08:52,-0.9705902754845135,0.4878477105259381,5,2,9.765210465460013,False,Not Fraud
TX000440,AC00420,232.79,2023-09-20 17:36:06,0,Indianapolis,D000160,6.234.101.35,M019,Branch,55,Retired,145,1,2661.3,2024-11-04 08:11:40,-0.22201580609111926,-0.6289483552623197,4,2,5.13951015436609,False,Not Fraud
TX000441,AC00040,1237.56,2023-11-13 17:49:04,0,Austin,D000077,219.96.187.255,M060,Branch,60,Engineer,159,1,9410.17,2024-11-04 08:11:45,3.2202961829816528,1.1014574965123476,5,2,18.97303859292951,False,Not Fraud
TX000442,AC00351,92.29,2023-02-15 16:17:59,1,Albuquerque,D000264,210.136.14.108,M015,Branch,54,Engineer,115,1,2026.32,2024-11-04 08:11:25,-0.7033646067765741,-0.7917568117535367,2,2,25.71277733044425,False,Not Fraud
TX000443,AC00070,293.97,2023-11-13 17:34:15,1,Phoenix,D000444,56.89.80.133,M047,Branch,68,Retired,153,1,7371.85,2024-11-04 08:08:57,-0.012414954660968742,0.578833582317921,8,2,12.795184434919552,False,Not Fraud
TX000444,AC00273,136.32,2023-10-11 18:50:24,1,Miami,D000548,217.233.219.196,M060,Online,19,Student,113,1,264.83,2024-11-04 08:09:24,-0.5525191427610541,-1.243401695095868,4,2,27.476316446898686,False,Not Fraud
TX000445,AC00280,251.06,2023-12-06 17:27:14,1,Colorado Springs,D000593,195.237.152.198,M003,Online,36,Doctor,34,1,10001.66,2024-11-04 08:10:13,-0.1594233321514519,1.2531151454619047,5,0,21.21162602259038,False,Not Fraud
TX000446,AC00480,50.17,2023-09-18 16:57:44,0,Sacramento,D000549,25.188.196.47,M039,ATM,77,Retired,35,1,7752.14,2024-11-04 08:10:59,-0.8476664678788614,0.6763396894693979,11,0,20.74756285137998,False,Not Fraud
TX000447,AC00122,21.4,2023-12-26 16:07:28,1,Fresno,D000537,198.166.198.233,M027,Branch,34,Engineer,258,1,9594.11,2024-11-04 08:11:40,-0.9462316279907514,1.148619592148422,6,1,11.199249428368475,False,Not Fraud
TX000448,AC00072,73.28,2023-03-10 17:33:12,1,Boston,D000137,206.84.69.39,M096,Branch,21,Student,21,1,1329.41,2024-11-04 08:10:57,-0.7684922985988553,-0.9704440797199196,4,0,34.230603292709176,False,Not Fraud
TX000449,AC00093,70.23,2023-09-13 16:18:07,1,Memphis,D000293,146.47.189.38,M066,ATM,38,Doctor,260,1,11624.93,2024-11-04 08:07:16,-0.778941507439358,1.6693205112505871,9,1,13.552369681550795,False,Not Fraud
TX000450,AC00407,689.29,2023-01-06 17:30:07,1,El Paso,D000286,166.41.54.117,M034,ATM,22,Student,100,1,168.84,2024-11-04 08:07:49,1.341939549872654,-1.268013468283357,7,2,40.41277478074676,False,Not Fraud
TX000451,AC00495,745.03,2023-08-03 17:42:02,1,Fort Worth,D000031,30.92.249.132,M075,Online,28,Student,231,1,160.57,2024-11-04 08:09:15,1.5329031238954816,-1.2701338908717572,8,1,16.143599532943526,False,Not Fraud
TX000452,AC00119,54.61,2023-12-04 16:10:04,1,Milwaukee,D000079,39.163.103.27,M043,ATM,58,Engineer,160,1,7135.64,2024-11-04 08:07:19,-0.8324551605831787,0.5182694928855132,6,2,19.665406699713223,False,Not Fraud
TX000453,AC00271,54.05,2023-04-25 16:53:22,1,Louisville,D000373,167.104.180.235,M008,Branch,27,Student,146,1,469.14,2024-11-04 08:11:34,-0.8343737038456972,-1.1910167447892117,5,2,5.9358958609861805,False,Not Fraud
TX000454,AC00235,107.47,2023-04-12 17:39:29,1,Austin,D000606,59.208.79.116,M037,Online,67,Retired,144,1,7517.5,2024-11-04 08:12:09,-0.6513583804818752,0.6161781470096368,7,2,3.8609128056784408,False,Not Fraud
TX000455,AC00264,611.11,2023-10-18 18:32:31,1,Detroit,D000215,141.201.46.191,M045,ATM,20,Student,282,4,919.84,2024-11-04 08:11:12,1.0740972065446197,-1.075457559711585,6,1,35.2503161735511,False,Not Fraud
TX000456,AC00307,219.63,2023-11-10 16:06:27,1,Charlotte,D000220,146.47.189.38,M002,ATM,48,Doctor,44,1,8013.63,2024-11-04 08:07:29,-0.26710157276030494,0.7433855543594547,3,0,11.60476734844338,False,Not Fraud
TX000457,AC00434,188.7,2023-02-10 16:01:04,1,New York,D000501,55.139.104.163,M099,Branch,54,Retired,123,1,5077.06,2024-11-04 08:09:59,-0.3730668283133379,-0.009549072051475477,7,2,17.389523232626853,False,Not Fraud
TX000458,AC00290,93.52,2023-08-14 17:41:24,1,Philadelphia,D000430,190.251.45.32,M011,Online,51,Engineer,97,1,2791.2,2024-11-04 08:08:04,-0.6991506635392567,-0.595642080264353,4,0,41.922453358318776,False,Not Fraud
TX000459,AC00021,275.92,2023-09-18 18:47:52,0,Nashville,D000315,112.196.12.19,M042,Branch,62,Retired,107,1,1777.38,2024-11-04 08:07:39,-0.07425371517607526,-0.855584864855876,8,2,33.42691229549779,False,Not Fraud
TX000460,AC00499,376.79,2023-01-30 17:47:18,1,Milwaukee,D000242,143.212.47.226,M039,Branch,68,Retired,265,1,7749.14,2024-11-04 08:08:44,0.2713238899850766,0.6755704914324934,7,1,18.141120504205585,False,Not Fraud
TX000461,AC00148,8.98,2023-08-21 16:07:13,1,Detroit,D000229,188.225.207.71,M063,Online,66,Retired,56,1,4516.76,2024-11-04 08:10:53,-0.9887821767773233,-0.15320962541068175,5,0,1.7329956457834201,False,Not Fraud
TX000462,AC00200,697.32,2023-05-11 16:30:04,1,Atlanta,D000277,163.58.140.206,M080,Online,68,Retired,91,1,2016.02,2024-11-04 08:11:18,1.3694500898691255,-0.7943977250135755,7,0,35.903917901801236,False,Not Fraud
TX000463,AC00074,17.45,2023-09-13 16:41:19,1,Omaha,D000630,28.149.72.129,M059,ATM,18,Student,88,1,1959.52,2024-11-04 08:09:39,-0.9597642099317304,-0.8088842880419446,3,0,33.030952789425086,False,Not Fraud
